SEM3,SEM5,MENTOR_EMAIL,SEM4,risk_label,past_count,INTERNAL_MARKS,EMAIL,YEAR,present_att,dropout_label,internal_pct,performance_overall,DEPT,SEM2,MENTOR,performance_label,prev_att,PREV_ATTENDANCE_PERC,dropout_score,RNO,attendance_pct,SEM7,SEM8,NAME,S.NO,BEHAVIOR_SCORE_10,risk_score,CURR_SEM,SEM1,performance_trend,behavior_pct,ATTENDED_DAYS_CURR,TOTAL_DAYS_CURR,past_avg,SEM6,batch_year
0.0,0.0,dr..sanjay.joshi91@gmail.com,0.0,high,0,14.0,deepak.bansal439@gmail.com,1.0,57.39,medium,46.67,24.54,MECH,0.0,Dr. Sanjay Joshi,poor,94.0,94.0,49.63,23G31A5383,61.57,0.0,0.0,Deepak Bansal,82.0,2.6,75.46,1.0,,0.0,26.0,66.0,115.0,0.0,0.0,2029.0
0.0,0.0,prof..priya.sharma14@gmail.com,0.0,high,0,13.0,ravi.bajaj900@gmail.com,1.0,89.91,medium,43.33,24.9,CIVIL,0.0,Prof. Priya Sharma,poor,45.0,45.0,42.42,23G31B6399,73.64,0.0,0.0,Ravi Bajaj,83.0,1.7,75.1,1.0,,0.0,17.0,98.0,109.0,0.0,0.0,2029.0
0.0,0.0,prof..divya.srivastava88@gmail.com,0.0,low,1,25.0,shreya.dutta594@gmail.com,1.0,80.87,low,83.33,86.64,CSE(AI),,Prof. Divya Srivastava,high,84.0,84.0,26.23,23G31B4261,75.91,0.0,0.0,Shreya Dutta,84.0,2.5,13.36,2.0,98.0,0.0,25.0,93.0,115.0,98.0,0.0,2029.0
0.0,0.0,dr..rohan.kapoor73@gmail.com,0.0,low,1,27.0,karthik.pillai953@gmail.com,1.0,96.0,low,90.0,88.12,CSE,,Dr. Rohan Kapoor,high,62.0,62.0,17.75,23G31A1321,84.5,0.0,0.0,Karthik Pillai,85.0,4.9,11.88,2.0,92.0,0.0,49.0,96.0,100.0,92.0,0.0,2029.0
0.0,0.0,prof..anjali.menon46@gmail.com,0.0,low,1,30.0,vishal.saxena886@gmail.com,1.0,98.89,low,100.0,79.9,ECE,,Prof. Anjali Menon,high,64.0,64.0,15.17,23G31A3984,88.32,0.0,0.0,Vishal Saxena,87.0,6.3,20.1,2.0,67.0,0.0,63.0,89.0,90.0,67.0,0.0,2029.0
0.0,0.0,prof..shreya.nair77@gmail.com,0.0,normal,1,16.0,aryan.verma225@gmail.com,1.0,100.0,low,53.33,59.89,EEE,,Prof. Shreya Nair,medium,93.0,93.0,20.25,23G31A5011,92.6,0.0,0.0,Aryan Verma,88.0,4.0,40.11,2.0,56.0,0.0,40.0,85.0,85.0,56.0,0.0,2029.0
0.0,0.0,dr..vikram.reddy73@gmail.com,0.0,low,1,27.0,ria.iyer321@gmail.com,1.0,82.2,low,90.0,75.4,MECH,,Dr. Vikram Reddy,high,45.0,45.0,26.06,23G31B3764,73.34,0.0,0.0,Ria Iyer,89.0,6.8,24.6,2.0,68.0,0.0,68.0,97.0,118.0,68.0,0.0,2029.0
0.0,0.0,prof..isha.mishra20@gmail.com,0.0,high,0,21.0,diya.saxena691@gmail.com,1.0,48.81,medium,70.0,34.03,CIVIL,0.0,Prof. Isha Mishra,poor,86.0,86.0,43.1,23G31B9355,59.57,0.0,0.0,Diya Saxena,90.0,8.2,65.97,1.0,,0.0,82.0,41.0,84.0,0.0,0.0,2029.0
0.0,0.0,prof..meera.desai58@gmail.com,0.0,low,1,23.0,diya.dutta391@gmail.com,1.0,52.44,low,76.67,75.12,CSE(AI),,Prof. Meera Desai,high,76.0,76.0,37.87,23G31B9713,57.81,0.0,0.0,Diya Dutta,91.0,5.9,24.88,2.0,81.0,0.0,59.0,43.0,82.0,81.0,0.0,2029.0
0.0,0.0,dr..rohan.kapoor97@gmail.com,0.0,low,1,11.0,harish.srivastava738@gmail.com,1.0,74.19,low,36.67,75.21,CSE,,Dr. Rohan Kapoor,high,42.0,42.0,29.41,23G31A5898,69.04,0.0,0.0,Harish Srivastava,92.0,8.7,24.79,2.0,99.0,0.0,87.0,69.0,93.0,99.0,0.0,2029.0
0.0,0.0,prof..meera.desai74@gmail.com,0.0,normal,1,14.0,harsha.das861@gmail.com,1.0,84.34,low,46.67,57.09,CDS,,Prof. Meera Desai,medium,66.0,66.0,30.47,23G31A4114,77.24,0.0,0.0,Harsha Das,93.0,5.0,42.91,2.0,58.0,0.0,50.0,70.0,83.0,58.0,0.0,2029.0
0.0,0.0,prof..anjali.menon85@gmail.com,0.0,low,1,14.0,harish.iyer490@gmail.com,1.0,40.35,medium,46.67,64.72,ECE,,Prof. Anjali Menon,medium,79.0,79.0,40.92,23G31B1318,53.45,0.0,0.0,Harish Iyer,94.0,9.4,35.28,2.0,76.0,0.0,94.0,46.0,114.0,76.0,0.0,2029.0
0.0,0.0,prof..kavya.pillai53@gmail.com,0.0,low,1,30.0,nisha.reddy242@gmail.com,1.0,87.72,low,100.0,84.42,EEE,,Prof. Kavya Pillai,high,47.0,47.0,28.54,23G31A8436,72.8,0.0,0.0,Nisha Reddy,95.0,2.0,15.58,2.0,85.0,0.0,20.0,100.0,114.0,85.0,0.0,2029.0
0.0,0.0,prof..anjali.menon92@gmail.com,0.0,high,0,15.0,rohan.singh269@gmail.com,1.0,41.96,medium,50.0,26.23,MECH,0.0,Prof. Anjali Menon,poor,54.0,54.0,53.28,23G31B3720,48.17,0.0,0.0,Rohan Singh,96.0,8.0,73.77,1.0,,0.0,80.0,47.0,112.0,0.0,0.0,2029.0
0.0,0.0,dr..rohan.kapoor59@gmail.com,0.0,low,1,21.0,ananya.sharma853@gmail.com,1.0,71.26,low,70.0,76.65,CIVIL,,Dr. Rohan Kapoor,high,67.0,67.0,25.81,23G31A8840,71.99,0.0,0.0,Ananya Sharma,97.0,8.7,23.35,2.0,81.0,0.0,87.0,62.0,87.0,81.0,0.0,2029.0
0.0,0.0,prof..anjali.menon91@gmail.com,0.0,low,1,22.0,kumar.kumar649@gmail.com,1.0,72.28,low,73.33,71.17,CSE(AI),,Prof. Anjali Menon,high,61.0,61.0,32.91,23G31A8369,67.79,0.0,0.0,Kumar Kumar,98.0,5.0,28.83,2.0,73.0,0.0,50.0,73.0,101.0,73.0,0.0,2029.0
0.0,0.0,prof..kavya.pillai96@gmail.com,0.0,high,0,22.0,aarav.agarwal747@gmail.com,1.0,96.4,low,73.33,39.45,CSE,0.0,Prof. Kavya Pillai,poor,60.0,60.0,22.58,23G31A3661,87.98,0.0,0.0,Aarav Agarwal,99.0,8.5,60.55,1.0,,0.0,85.0,107.0,111.0,0.0,0.0,2029.0
0.0,0.0,prof..kavya.pillai70@gmail.com,0.0,high,0,19.0,sandeep.agarwal169@gmail.com,1.0,99.15,low,63.33,37.84,CDS,0.0,Prof. Kavya Pillai,poor,75.0,75.0,18.43,23G31B6153,93.91,0.0,0.0,Sandeep Agarwal,100.0,9.5,62.16,1.0,,0.0,95.0,116.01,117.0,0.0,0.0,2029.0
0.0,0.0,prof..meera.desai42@gmail.com,0.0,low,1,29.0,ramesh.iyer405@gmail.com,1.0,66.3,low,96.67,86.39,ECE,,Prof. Meera Desai,high,78.0,78.0,23.8,23G31B8664,70.61,0.0,0.0,Ramesh Iyer,101.0,8.6,13.61,2.0,85.0,0.0,86.0,61.0,92.0,85.0,0.0,2029.0
0.0,0.0,prof..shreya.nair59@gmail.com,0.0,high,0,21.0,rahul.gupta581@gmail.com,1.0,91.09,low,70.0,36.5,EEE,0.0,Prof. Shreya Nair,poor,94.0,94.0,27.05,23G31A1479,87.36,0.0,0.0,Rahul Gupta,102.0,4.8,63.5,1.0,,0.0,48.0,92.0,101.0,0.0,0.0,2029.0
0.0,0.0,dr..harish.rao58@gmail.com,0.0,low,1,23.0,sneha.bajaj134@gmail.com,1.0,90.91,low,76.67,66.76,MECH,,Dr. Harish Rao,medium,68.0,68.0,29.01,23G31A5741,79.04,0.0,0.0,Sneha Bajaj,103.0,1.8,33.24,2.0,62.0,0.0,18.0,80.0,88.0,62.0,0.0,2029.0
0.0,0.0,prof..divya.srivastava36@gmail.com,0.0,high,0,27.0,priya.verma914@gmail.com,1.0,69.39,medium,90.0,39.2,CIVIL,0.0,Prof. Divya Srivastava,poor,49.0,49.0,41.13,23G31B8659,63.67,0.0,0.0,Priya Verma,104.0,5.3,60.8,1.0,,0.0,53.0,68.0,98.0,0.0,0.0,2029.0
0.0,0.0,dr..sanjay.joshi80@gmail.com,0.0,low,1,17.0,simran.sinha217@gmail.com,1.0,79.05,low,56.67,70.8,CSE(AI),,Dr. Sanjay Joshi,high,73.0,73.0,28.71,23G31B6797,75.03,0.0,0.0,Simran Sinha,105.0,5.1,29.2,2.0,80.0,0.0,51.0,83.0,105.0,80.0,0.0,2029.0
0.0,0.0,prof..shreya.nair20@gmail.com,0.0,low,1,15.0,pooja.chopra545@gmail.com,1.0,49.09,medium,50.0,64.19,CSE,,Prof. Shreya Nair,medium,72.0,72.0,44.33,23G31B9997,53.96,0.0,0.0,Pooja Chopra,106.0,5.2,35.81,2.0,77.0,0.0,52.0,54.0,110.0,77.0,0.0,2029.0
0.0,0.0,prof..isha.mishra24@gmail.com,0.0,low,1,28.0,simran.das815@gmail.com,1.0,71.76,low,93.33,72.17,CDS,,Prof. Isha Mishra,high,47.0,47.0,28.06,23G31B7208,68.44,0.0,0.0,Simran Das,107.0,8.8,27.83,2.0,59.0,0.0,88.0,61.0,85.0,59.0,0.0,2029.0
0.0,0.0,prof..kavya.pillai70@gmail.com,0.0,high,0,25.0,sanjay.srivastava930@gmail.com,1.0,57.32,medium,83.33,36.53,ECE,0.0,Prof. Kavya Pillai,poor,71.0,71.0,44.8,23G31B4327,59.52,0.0,0.0,Sanjay Srivastava,108.0,5.2,63.47,1.0,,0.0,52.0,47.0,82.0,0.0,0.0,2029.0
0.0,0.0,dr..sanjay.joshi34@gmail.com,0.0,normal,1,15.0,diya.patel982@gmail.com,1.0,85.88,low,50.0,57.53,EEE,,Dr. Sanjay Joshi,medium,61.0,61.0,30.35,23G31A2470,77.22,0.0,0.0,Diya Patel,109.0,4.9,42.47,2.0,57.0,0.0,49.0,73.0,85.0,57.0,0.0,2029.0
0.0,0.0,dr..rohan.kapoor84@gmail.com,0.0,normal,0,26.0,aisha.chatterjee425@gmail.com,1.0,85.0,low,86.67,42.07,MECH,0.0,Dr. Rohan Kapoor,poor,41.0,41.0,28.47,23G31B5135,76.8,0.0,0.0,Aisha Chatterjee,110.0,9.1,57.93,1.0,,0.0,91.0,102.0,120.0,0.0,0.0,2029.0
0.0,0.0,dr..harish.rao73@gmail.com,0.0,low,1,27.0,divya.malhotra906@gmail.com,1.0,94.44,low,90.0,83.56,CIVIL,,Dr. Harish Rao,high,70.0,70.0,11.41,23G31B1401,89.41,0.0,0.0,Divya Malhotra,111.0,9.3,16.44,2.0,77.0,0.0,93.0,85.0,90.0,77.0,0.0,2029.0
0.0,0.0,dr..rohan.kapoor10@gmail.com,0.0,low,1,22.0,neha.joshi939@gmail.com,1.0,58.54,low,73.33,80.21,CSE(AI),,Dr. Rohan Kapoor,high,43.0,43.0,38.7,23G31B5911,55.38,0.0,0.0,Neha Joshi,112.0,5.8,19.79,2.0,94.0,0.0,58.0,48.0,82.0,94.0,0.0,2029.0
0.0,0.0,prof..divya.srivastava45@gmail.com,0.0,high,0,24.0,meera.verma310@gmail.com,1.0,88.78,low,80.0,38.58,CSE,0.0,Prof. Divya Srivastava,poor,93.0,93.0,29.02,23G31A7755,84.54,0.0,0.0,Meera Verma,113.0,3.8,61.42,1.0,,0.0,38.0,87.0,98.0,0.0,0.0,2029.0
0.0,0.0,prof..anjali.menon57@gmail.com,0.0,high,0,10.0,nitin.dasgupta544@gmail.com,1.0,86.9,low,33.33,26.05,CDS,0.0,Prof. Anjali Menon,poor,90.0,90.0,30.43,23G31B8338,85.33,0.0,0.0,Nitin Dasgupta,114.0,6.5,73.95,1.0,,0.0,65.0,73.0,84.0,0.0,0.0,2029.0
0.0,0.0,dr..nitin.verma61@gmail.com,0.0,normal,1,14.0,ashok.kumar843@gmail.com,1.0,73.63,medium,46.67,56.61,EEE,,Dr. Nitin Verma,medium,49.0,49.0,43.52,23G31A3346,62.74,0.0,0.0,Ashok Kumar,116.0,1.4,43.39,2.0,65.0,0.0,14.0,67.0,91.0,65.0,0.0,2029.0
0.0,0.0,dr..rajesh.kumar10@gmail.com,0.0,high,0,17.0,siddharth.reddy747@gmail.com,1.0,46.91,medium,56.67,26.65,MECH,0.0,Dr. Rajesh Kumar,poor,88.0,88.0,53.59,23G31B7398,53.64,0.0,0.0,Siddharth Reddy,117.0,3.2,73.35,1.0,,0.0,32.0,38.0,81.0,0.0,0.0,2029.0
0.0,0.0,dr..rohan.kapoor29@gmail.com,0.0,high,0,15.0,divya.rao459@gmail.com,1.0,96.43,low,50.0,29.86,CIVIL,0.0,Dr. Rohan Kapoor,poor,54.0,54.0,32.03,23G31A4897,83.1,0.0,0.0,Divya Rao,118.0,4.8,70.14,1.0,,0.0,48.0,108.0,112.0,0.0,0.0,2029.0
0.0,0.0,prof..ritika.malhotra68@gmail.com,0.0,normal,0,29.0,arjun.dasgupta447@gmail.com,1.0,83.33,low,96.67,42.99,CSE(AI),0.0,Prof. Ritika Malhotra,poor,75.0,75.0,31.18,23G31A3688,77.93,0.0,0.0,Arjun Dasgupta,119.0,4.6,57.01,1.0,,0.0,46.0,80.0,96.0,0.0,0.0,2029.0
0.0,0.0,prof..anjali.menon23@gmail.com,0.0,low,1,23.0,siddharth.chatterjee950@gmail.com,1.0,100.0,low,76.67,79.88,CSE,,Prof. Anjali Menon,high,51.0,51.0,16.7,23G31B8579,86.9,0.0,0.0,Siddharth Chatterjee,120.0,6.7,20.12,2.0,81.0,0.0,67.0,115.0,115.0,81.0,0.0,2029.0
0.0,0.0,prof..isha.mishra37@gmail.com,0.0,normal,1,14.0,ravi.malhotra844@gmail.com,1.0,81.11,medium,46.67,48.33,CDS,,Prof. Isha Mishra,poor,51.0,51.0,41.71,23G31B1459,68.18,0.0,0.0,Ravi Malhotra,121.0,1.2,51.67,2.0,47.0,0.0,12.0,73.0,90.0,47.0,0.0,2029.0
0.0,0.0,dr..rohan.kapoor99@gmail.com,0.0,normal,1,13.0,siddharth.nair946@gmail.com,1.0,65.35,low,43.33,58.15,ECE,,Dr. Rohan Kapoor,medium,92.0,92.0,33.93,23G31B9484,70.34,0.0,0.0,Siddharth Nair,122.0,6.2,41.85,2.0,63.0,0.0,62.0,66.0,101.0,63.0,0.0,2029.0
0.0,0.0,dr..harish.rao34@gmail.com,0.0,normal,1,15.0,arjun.bhat267@gmail.com,1.0,89.16,low,50.0,54.04,EEE,,Dr. Harish Rao,medium,67.0,67.0,29.96,23G31B9684,79.91,0.0,0.0,Arjun Bhat,123.0,4.1,45.96,2.0,50.0,0.0,41.0,74.0,83.0,50.0,0.0,2029.0
0.0,0.0,prof..kavya.pillai10@gmail.com,0.0,high,0,24.0,ananya.reddy791@gmail.com,1.0,90.48,low,80.0,39.58,MECH,0.0,Prof. Kavya Pillai,poor,40.0,40.0,29.32,23G31B4465,78.83,0.0,0.0,Ananya Reddy,124.0,7.5,60.42,1.0,,0.0,75.0,76.0,84.0,0.0,0.0,2029.0
0.0,0.0,prof..kavya.pillai19@gmail.com,0.0,low,1,29.0,ria.nair688@gmail.com,1.0,77.78,low,96.67,71.68,CIVIL,,Prof. Kavya Pillai,high,63.0,63.0,32.95,23G31A3925,69.54,0.0,0.0,Ria Nair,125.0,2.5,28.32,2.0,62.0,0.0,25.0,70.0,90.0,62.0,0.0,2029.0
0.0,0.0,dr..suresh.iyer57@gmail.com,0.0,normal,0,27.0,tanvi.dutta469@gmail.com,1.0,89.09,low,90.0,40.63,CSE(AI),0.0,Dr. Suresh Iyer,poor,45.0,45.0,33.4,23G31A6497,75.86,0.0,0.0,Tanvi Dutta,126.0,4.5,59.37,1.0,,0.0,45.0,98.0,110.0,0.0,0.0,2029.0
0.0,0.0,dr..vikram.reddy83@gmail.com,0.0,low,1,29.0,sanjay.bhat863@gmail.com,1.0,90.48,low,96.67,79.25,CSE,,Dr. Vikram Reddy,high,80.0,80.0,25.09,23G31A5369,80.63,0.0,0.0,Sanjay Bhat,127.0,1.3,20.75,2.0,75.0,0.0,13.0,76.0,84.0,75.0,0.0,2029.0
0.0,0.0,prof..priya.sharma87@gmail.com,0.0,high,0,22.0,pooja.saxena183@gmail.com,1.0,56.0,medium,73.33,33.39,CDS,0.0,Prof. Priya Sharma,poor,56.0,56.0,47.36,23G31B5449,56.3,0.0,0.0,Pooja Saxena,128.0,5.9,66.61,1.0,,0.0,59.0,56.0,100.0,0.0,0.0,2029.0
0.0,0.0,prof..meera.desai30@gmail.com,0.0,low,1,28.0,vikram.pillai374@gmail.com,1.0,73.39,low,93.33,80.95,ECE,,Prof. Meera Desai,high,57.0,57.0,31.89,23G31A2532,66.68,0.0,0.0,Vikram Pillai,129.0,3.9,19.05,2.0,82.0,0.0,39.0,80.0,109.0,82.0,0.0,2029.0
0.0,0.0,prof..ritika.malhotra78@gmail.com,0.0,high,0,12.0,celina.saxena713@gmail.com,1.0,91.51,low,40.0,25.36,EEE,0.0,Prof. Ritika Malhotra,poor,71.0,71.0,36.97,23G31A2286,80.76,0.0,0.0,Celina Saxena,130.0,2.5,74.64,1.0,,0.0,25.0,97.0,106.0,0.0,0.0,2029.0
0.0,0.0,dr..sanjay.joshi84@gmail.com,0.0,low,1,26.0,rahul.menon647@gmail.com,1.0,96.67,low,86.67,66.22,MECH,,Dr. Sanjay Joshi,medium,42.0,42.0,20.71,23G31B7605,83.47,0.0,0.0,Rahul Menon,131.0,7.4,33.78,2.0,48.0,0.0,74.0,116.0,120.0,48.0,0.0,2029.0
0.0,0.0,prof..shreya.nair66@gmail.com,0.0,low,1,17.0,avni.bajaj306@gmail.com,1.0,86.81,low,56.67,61.32,CIVIL,,Prof. Shreya Nair,medium,59.0,59.0,21.3,23G31B1064,82.47,0.0,0.0,Avni Bajaj,132.0,9.9,38.68,2.0,54.0,0.0,99.0,79.0,91.0,54.0,0.0,2029.0
0.0,0.0,dr..sanjay.joshi10@gmail.com,0.0,high,0,24.0,karthik.singh397@gmail.com,1.0,76.54,low,80.0,37.11,CSE(AI),0.0,Dr. Sanjay Joshi,poor,50.0,50.0,38.14,23G31A5680,69.08,0.0,0.0,Karthik Singh,133.0,5.5,62.89,1.0,,0.0,55.0,62.0,81.0,0.0,0.0,2029.0
0.0,0.0,prof..ritika.malhotra98@gmail.com,0.0,normal,1,16.0,zara.mishra671@gmail.com,1.0,45.88,medium,53.33,59.2,CSE,,Prof. Ritika Malhotra,medium,70.0,70.0,41.15,23G31A3356,55.02,0.0,0.0,Zara Mishra,134.0,8.9,40.8,2.0,61.0,0.0,89.0,39.0,85.0,61.0,0.0,2029.0
0.0,0.0,dr..anil.singh84@gmail.com,0.0,high,0,26.0,ravi.rao896@gmail.com,1.0,49.5,medium,86.67,38.68,CDS,0.0,Dr. Anil Singh,poor,63.0,63.0,43.64,23G31B5748,55.85,0.0,0.0,Ravi Rao,135.0,8.6,61.32,1.0,,0.0,86.0,50.0,101.0,0.0,0.0,2029.0
0.0,0.0,prof..divya.srivastava96@gmail.com,0.0,low,1,10.0,swati.agarwal178@gmail.com,1.0,97.59,low,33.33,60.37,ECE,,Prof. Divya Srivastava,medium,94.0,94.0,25.09,23G31A5985,89.11,0.0,0.0,Swati Agarwal,136.0,2.0,39.63,2.0,72.0,0.0,20.0,81.0,83.0,72.0,0.0,2029.0
0.0,0.0,dr..anil.singh29@gmail.com,0.0,low,1,20.0,meera.bhat724@gmail.com,1.0,87.8,low,66.67,76.97,EEE,,Dr. Anil Singh,high,70.0,70.0,17.72,23G31A1973,84.16,0.0,0.0,Meera Bhat,137.0,8.7,23.03,2.0,80.0,0.0,87.0,72.0,82.0,80.0,0.0,2029.0
0.0,0.0,dr..harish.rao98@gmail.com,0.0,low,1,29.0,ananya.malhotra925@gmail.com,1.0,74.51,low,96.67,67.87,MECH,,Dr. Harish Rao,medium,85.0,85.0,32.61,23G31A6931,71.46,0.0,0.0,Ananya Malhotra,138.0,2.3,32.13,2.0,54.0,0.0,23.0,76.0,102.0,54.0,0.0,2029.0
0.0,0.0,dr..harish.rao71@gmail.com,0.0,normal,0,25.0,ananya.gupta155@gmail.com,1.0,99.12,low,83.33,42.97,CIVIL,0.0,Dr. Harish Rao,poor,94.0,94.0,17.53,23G31B9488,95.49,0.0,0.0,Ananya Gupta,139.0,7.3,57.03,1.0,,0.0,73.0,113.0,114.0,0.0,0.0,2029.0
0.0,0.0,dr..suresh.iyer86@gmail.com,0.0,low,1,23.0,divya.sharma614@gmail.com,1.0,52.87,low,76.67,70.7,CSE(AI),,Dr. Suresh Iyer,high,67.0,67.0,36.62,23G31A5388,58.31,0.0,0.0,Divya Sharma,140.0,7.9,29.3,2.0,70.0,0.0,79.0,46.0,87.0,70.0,0.0,2029.0
0.0,0.0,prof..ritika.malhotra83@gmail.com,0.0,low,1,22.0,divya.agarwal653@gmail.com,1.0,54.64,medium,73.33,63.42,CSE,,Prof. Ritika Malhotra,medium,80.0,80.0,46.15,23G31B6997,55.45,0.0,0.0,Divya Agarwal,141.0,1.2,36.58,2.0,65.0,0.0,12.0,53.0,97.0,65.0,0.0,2029.0
0.0,0.0,prof..meera.desai91@gmail.com,0.0,low,1,20.0,meera.bansal644@gmail.com,1.0,78.12,low,66.67,75.6,CDS,,Prof. Meera Desai,high,82.0,82.0,19.04,23G31B9768,80.99,0.0,0.0,Meera Bansal,142.0,9.9,24.4,2.0,77.0,0.0,99.0,75.0,96.0,77.0,0.0,2029.0
0.0,0.0,dr..sanjay.joshi13@gmail.com,0.0,low,1,15.0,sanjay.menon537@gmail.com,1.0,78.95,low,50.0,68.65,ECE,,Dr. Sanjay Joshi,medium,59.0,59.0,25.84,23G31B5679,75.66,0.0,0.0,Sanjay Menon,143.0,8.6,31.35,2.0,76.0,0.0,86.0,75.0,95.0,76.0,0.0,2029.0
0.0,0.0,prof..divya.srivastava66@gmail.com,0.0,normal,1,12.0,swati.iyer896@gmail.com,1.0,65.56,low,40.0,56.83,EEE,,Prof. Divya Srivastava,medium,93.0,93.0,33.78,23G31B9438,70.89,0.0,0.0,Swati Iyer,144.0,6.4,43.17,2.0,62.0,0.0,64.0,59.0,90.0,62.0,0.0,2029.0
0.0,0.0,dr..rohan.kapoor47@gmail.com,0.0,high,0,13.0,swati.bhatnagar156@gmail.com,1.0,82.42,low,43.33,28.07,MECH,0.0,Dr. Rohan Kapoor,poor,58.0,58.0,34.92,23G31B7658,76.49,0.0,0.0,Swati Bhatnagar,145.0,7.2,71.93,1.0,,0.0,72.0,75.0,91.0,0.0,0.0,2029.0
0.0,0.0,prof..meera.desai89@gmail.com,0.0,low,1,22.0,pooja.srivastava913@gmail.com,1.0,86.0,low,73.33,67.41,CIVIL,,Prof. Meera Desai,medium,68.0,68.0,28.49,23G31A9512,77.4,0.0,0.0,Pooja Srivastava,146.0,3.6,32.59,2.0,64.0,0.0,36.0,86.0,100.0,64.0,0.0,2029.0
0.0,0.0,dr..nitin.verma58@gmail.com,0.0,high,0,19.0,esha.nair332@gmail.com,1.0,87.21,low,63.33,33.69,CSE(AI),0.0,Dr. Nitin Verma,poor,48.0,48.0,33.5,23G31A9218,76.95,0.0,0.0,Esha Nair,147.0,6.3,66.31,1.0,,0.0,63.0,75.0,86.0,0.0,0.0,2029.0
0.0,0.0,prof..isha.mishra54@gmail.com,0.0,high,0,26.0,meera.gupta278@gmail.com,1.0,69.15,medium,86.67,35.66,CSE,0.0,Prof. Isha Mishra,poor,56.0,56.0,47.74,23G31A3844,60.7,0.0,0.0,Meera Gupta,148.0,1.1,64.34,1.0,,0.0,11.0,65.0,94.0,0.0,0.0,2029.0
0.0,0.0,dr..anil.singh51@gmail.com,0.0,low,1,19.0,celina.agarwal576@gmail.com,1.0,97.14,low,63.33,64.73,CDS,,Dr. Anil Singh,medium,81.0,81.0,25.44,23G31B9437,85.9,0.0,0.0,Celina Agarwal,149.0,1.7,35.27,2.0,64.0,0.0,17.0,102.0,105.0,64.0,0.0,2029.0
0.0,0.0,prof..divya.srivastava20@gmail.com,0.0,normal,1,18.0,divya.menon917@gmail.com,1.0,92.39,low,60.0,56.95,ECE,,Prof. Divya Srivastava,medium,46.0,46.0,21.33,23G31B7153,83.67,0.0,0.0,Divya Menon,150.0,9.8,43.05,2.0,43.0,0.0,98.0,85.0,92.0,43.0,0.0,2029.0
0.0,0.0,prof..meera.desai16@gmail.com,0.0,low,1,22.0,suresh.malhotra595@gmail.com,1.0,85.87,low,73.33,74.01,EEE,,Prof. Meera Desai,high,72.0,72.0,19.47,23G31B9899,82.71,0.0,0.0,Suresh Malhotra,151.0,8.2,25.99,2.0,71.0,0.0,82.0,79.0,92.0,71.0,0.0,2029.0
0.0,0.0,dr..nitin.verma14@gmail.com,0.0,normal,1,12.0,priya.bhatnagar901@gmail.com,1.0,92.04,low,40.0,58.77,MECH,,Dr. Nitin Verma,medium,65.0,65.0,24.72,23G31B4405,83.82,0.0,0.0,Priya Bhatnagar,152.0,6.4,41.23,2.0,62.0,0.0,64.0,104.0,113.0,62.0,0.0,2029.0
0.0,0.0,dr..sanjay.joshi69@gmail.com,0.0,normal,1,14.0,esha.bajaj253@gmail.com,1.0,56.67,low,46.67,57.52,CIVIL,,Dr. Sanjay Joshi,medium,40.0,40.0,39.31,23G31A8532,57.47,0.0,0.0,Esha Bajaj,153.0,9.8,42.48,2.0,60.0,0.0,98.0,68.0,120.0,60.0,0.0,2029.0
0.0,0.0,dr..nitin.verma67@gmail.com,0.0,low,1,28.0,nikhil.mishra268@gmail.com,1.0,95.45,low,93.33,74.85,CSE(AI),,Dr. Nitin Verma,high,47.0,47.0,19.55,23G31B2628,83.02,0.0,0.0,Nikhil Mishra,154.0,6.8,25.15,2.0,62.0,0.0,68.0,84.0,88.0,62.0,0.0,2029.0
0.0,0.0,dr..vikram.reddy56@gmail.com,0.0,low,1,30.0,shreya.desai943@gmail.com,1.0,72.55,low,100.0,80.13,CSE,,Dr. Vikram Reddy,high,82.0,82.0,27.58,23G31B3853,71.88,0.0,0.0,Shreya Desai,155.0,4.7,19.87,2.0,74.0,0.0,47.0,74.0,102.0,74.0,0.0,2029.0
0.0,0.0,dr..suresh.iyer99@gmail.com,0.0,normal,0,25.0,sneha.saxena269@gmail.com,1.0,73.39,low,83.33,40.41,CDS,0.0,Dr. Suresh Iyer,poor,92.0,92.0,29.9,23G31A3227,77.38,0.0,0.0,Sneha Saxena,156.0,7.6,59.59,1.0,,0.0,76.0,80.0,109.0,0.0,0.0,2029.0
0.0,0.0,prof..ritika.malhotra15@gmail.com,0.0,low,1,23.0,aarav.nair498@gmail.com,1.0,77.78,low,76.67,71.28,ECE,,Prof. Ritika Malhotra,high,49.0,49.0,30.84,23G31B6613,69.84,0.0,0.0,Aarav Nair,157.0,5.6,28.72,2.0,70.0,0.0,56.0,84.0,108.0,70.0,0.0,2029.0
0.0,0.0,prof..priya.sharma40@gmail.com,0.0,low,1,24.0,sakshi.kumar493@gmail.com,1.0,95.24,low,80.0,67.95,EEE,,Prof. Priya Sharma,medium,50.0,50.0,23.52,23G31B2560,81.97,0.0,0.0,Sakshi Kumar,158.0,5.3,32.05,2.0,58.0,0.0,53.0,80.0,84.0,58.0,0.0,2029.0
0.0,0.0,dr..sanjay.joshi23@gmail.com,0.0,low,1,30.0,ria.chopra385@gmail.com,1.0,58.33,medium,100.0,84.8,MECH,,Dr. Sanjay Joshi,high,43.0,43.0,41.37,23G31A9924,52.33,0.0,0.0,Ria Chopra,159.0,2.9,15.2,2.0,91.0,0.0,29.0,56.0,96.0,91.0,0.0,2029.0
